,0
2497,12555
2498,12556
2499,12564
2500,12544
2501,12554
2502,12535
2503,12545
2504,12557
2505,12553
2506,12559
2507,12560
2508,12574
2509,12559
2510,12556
2511,12560
2512,12546
2513,12553
2514,12557
2515,12554
2516,12553
2517,12574
2518,12569
2519,12563
2520,12546
2521,12558
2522,12547
2523,12556
2524,12547
2525,12547
2526,12556
2527,12555
2528,12560
2529,12534
2530,12567
2531,12560
2532,12562
2533,12556
2534,12559
2535,12560
2536,12561
2537,12554
2538,12559
2539,12557
2540,12549
2541,12562
2542,12570
2543,12563
2544,12551
2545,12555
2546,12550
2547,12561
2548,12564
2549,12546
2550,12541
2551,12568
2552,12553
2553,12568
2554,12548
2555,12547
2556,12557
2557,12547
2558,12557
2559,12571
2560,12553
2561,12547
2562,12556
2563,12558
2564,12560
2565,12544
2566,12547
2567,12541
2568,12561
2569,12541
2570,12543
2571,12537
2572,12549
2573,12558
2574,12543
2575,12561
2576,12546
2577,12545
2578,12554
2579,12548
2580,12566
2581,12544
2582,12555
2583,12544
2584,12555
2585,12556
2586,12543
2587,12545
2588,12558
2589,12559
2590,12553
2591,12555
2592,12554
2593,12550
2594,12559
2595,12552
2596,12546
2597,12567
2598,12551
2599,12544
2600,12541
2601,12541
2602,12554
2603,12548
2604,12533
2605,12547
2606,12547
2607,12542
2608,12559
2609,12550
2610,12553
2611,12557
2612,12565
2613,12551
2614,12554
2615,12533
2616,12562
2617,12538
2618,12546
2619,12544
2620,12542
2621,12551
2622,12543
2623,12563
2624,12543
2625,12557
2626,12558
2627,12538
2628,12567
2629,12561
2630,12546
2631,12552
2632,12554
2633,12574
2634,12546
2635,12542
2636,12553
2637,12542
2638,12545
2639,12532
2640,12552
2641,12550
2642,12551
2643,12540
2644,12547
2645,12548
2646,12541
2647,12552
2648,12549
2649,12552
2650,12534
2651,12541
2652,12544
2653,12555
2654,12530
2655,12537
2656,12541
2657,12540
2658,12543
2659,12549
2660,12543
2661,12536
2662,12561
2663,12544
2664,12545
2665,12545
2666,12539
2667,12554
2668,12539
2669,12545
2670,12547
2671,12544
2672,12553
2673,12534
2674,12540
2675,12534
2676,12545
2677,12552
2678,12552
2679,12538
2680,12533
2681,12539
2682,12538
2683,12532
2684,12542
2685,12542
2686,12526
2687,12540
2688,12541
2689,12534
2690,12540
2691,12544
2692,12545
2693,12548
2694,12533
2695,12536
2696,12536
2697,12540
2698,12537
2699,12521
2700,12526
2701,12532
2702,12553
2703,12537
2704,12533
2705,12537
2706,12554
2707,12529
2708,12538
2709,12542
2710,12536
2711,12543
2712,12540
2713,12530
2714,12527
2715,12529
2716,12528
2717,12540
2718,12527
2719,12536
2720,12539
2721,12550
2722,12547
2723,12531
2724,12538
2725,12535
2726,12529
2727,12528
2728,12538
2729,12542
2730,12541
2731,12554
2732,12529
2733,12549
2734,12556
2735,12537
2736,12539
2737,12537
2738,12556
2739,12548
2740,12535
2741,12548
2742,12547
2743,12522
2744,12536
2745,12543
2746,12545
2747,12538
2748,12534
2749,12532
2750,12545
2751,12544
2752,12534
2753,12549
2754,12542
2755,12535
2756,12550
2757,12547
2758,12547
2759,12549
2760,12534
2761,12548
2762,12527
2763,12538
2764,12551
2765,12545
2766,12531
2767,12561
2768,12540
2769,12543
2770,12545
2771,12537
2772,12535
2773,12544
2774,12552
2775,12544
2776,12551
2777,12539
2778,12538
2779,12543
2780,12545
2781,12547
2782,12547
2783,12546
2784,12551
2785,12557
2786,12541
2787,12537
2788,12539
2789,12541
2790,12545
2791,12534
2792,12547
2793,12537
2794,12545
2795,12541
2796,12565
2797,12543
2798,12544
2799,12565
2800,12554
2801,12552
2802,12555
2803,12532
2804,12549
2805,12543
2806,12559
2807,12556
2808,12544
2809,12546
2810,12555
2811,12549
2812,12549
2813,12547
2814,12550
2815,12562
2816,12548
2817,12547
2818,12535
2819,12540
2820,12552
2821,12573
2822,12556
2823,12550
2824,12546
2825,12553
2826,12550
2827,12539
2828,12561
2829,12543
2830,12563
2831,12536
2832,12551
2833,12555
2834,12563
2835,12553
2836,12554
2837,12552
2838,12570
2839,12554
2840,12537
2841,12559
2842,12543
2843,12556
2844,12560
2845,12568
2846,12576
2847,12574
2848,12569
2849,12553
2850,12556
2851,12547
2852,12566
2853,12563
2854,12550
2855,12549
2856,12553
2857,12566
2858,12556
2859,12563
2860,12555
2861,12565
2862,12551
2863,12549
2864,12559
2865,12549
2866,12540
2867,12555
2868,12553
2869,12549
2870,12535
2871,12553
2872,12554
2873,12550
2874,12553
2875,12565
2876,12550
2877,12543
2878,12540
2879,12547
2880,12542
2881,12553
2882,12541
2883,12560
2884,12552
2885,12542
2886,12548
2887,12537
2888,12533
2889,12536
2890,12536
2891,12544
2892,12542
2893,12544
2894,12535
2895,12543
2896,12544
2897,12543
2898,12536
2899,12544
2900,12537
2901,12547
2902,12524
2903,12532
2904,12548
2905,12536
2906,12542
2907,12531
2908,12536
2909,12544
2910,12538
2911,12554
2912,12532
2913,12539
2914,12540
2915,12540
2916,12540
2917,12537
2918,12540
2919,12521
2920,12528
2921,12532
2922,12520
2923,12542
2924,12529
2925,12520
2926,12544
2927,12513
2928,12541
2929,12528
2930,12521
2931,12538
2932,12518
2933,12522
2934,12528
2935,12529
2936,12521
2937,12538
2938,12546
2939,12524
2940,12521
2941,12522
2942,12536
2943,12533
2944,12529
2945,12522
2946,12521
2947,12510
2948,12517
2949,12524
2950,12518
2951,12524
2952,12535
2953,12533
2954,12529
2955,12529
2956,12528
2957,12533
2958,12521
2959,12524
2960,12527
2961,12535
2962,12507
2963,12536
2964,12515
2965,12521
2966,12527
2967,12518
2968,12515
2969,12524
2970,12534
2971,12541
2972,12516
2973,12518
2974,12512
2975,12514
2976,12520
2977,12523
2978,12542
2979,12515
2980,12525
2981,12520
2982,12518
2983,12528
2984,12533
2985,12502
2986,12511
2987,12512
2988,12524
2989,12534
2990,12519
2991,12510
2992,12513
2993,12528
2994,12517
2995,12526
2996,12522
2997,12519
2998,12523
2999,12513
3000,12511
3001,12506
3002,12538
3003,12520
3004,12514
3005,12515
3006,12511
3007,12511
3008,12523
3009,12518
3010,12521
3011,12505
3012,12511
3013,12518
3014,12517
3015,12515
3016,12510
3017,12528
3018,12507
3019,12515
3020,12517
3021,12522
3022,12506
3023,12508
3024,12510
3025,12509
3026,12518
3027,12514
3028,12511
3029,12510
3030,12491
3031,12500
3032,12501
3033,12510
3034,12516
3035,12522
3036,12506
3037,12519
3038,12516
3039,12505
3040,12505
3041,12505
3042,12497
3043,12515
3044,12508
3045,12491
3046,12514
3047,12502
3048,12497
3049,12519
3050,12516
3051,12509
3052,12510
3053,12508
3054,12511
3055,12512
3056,12497
3057,12506
3058,12512
3059,12504
3060,12506
3061,12503
3062,12494
3063,12503
3064,12517
3065,12502
3066,12498
3067,12506
3068,12520
3069,12508
3070,12517
3071,12501
3072,12521
3073,12512
3074,12517
3075,12520
3076,12509
3077,12506
3078,12518
3079,12521
3080,12498
3081,12501
3082,12513
3083,12519
3084,12516
3085,12511
3086,12510
3087,12512
3088,12521
3089,12504
3090,12524
3091,12513
3092,12505
3093,12528
3094,12519
3095,12510
3096,12518
3097,12511
3098,12500
3099,12512
3100,12501
3101,12514
3102,12514
3103,12493
3104,12514
3105,12507
3106,12521
3107,12508
3108,12520
3109,12518
3110,12508
3111,12517
3112,12527
3113,12501
3114,12499
3115,12524
3116,12516
3117,12515
3118,12517
3119,12512
3120,12506
3121,12527
3122,12519
3123,12523
3124,12515
3125,12509
3126,12508
3127,12502
3128,12509
3129,12524
3130,12513
3131,12509
3132,12525
3133,12518
3134,12515
3135,12518
3136,12529
3137,12510
3138,12520
3139,12523
3140,12513
3141,12523
3142,12514
3143,12518
3144,12526
3145,12522
3146,12518
3147,12520
3148,12514
3149,12505
3150,12520
3151,12521
3152,12511
3153,12525
3154,12516
3155,12507
3156,12510
3157,12520
3158,12510
3159,12513
3160,12522
3161,12520
3162,12505
3163,12507
3164,12525
3165,12518
3166,12529
3167,12518
3168,12510
3169,12535
3170,12526
3171,12508
3172,12529
3173,12525
3174,12520
3175,12520
3176,12522
3177,12515
3178,12521
3179,12518
3180,12515
3181,12533
3182,12523
3183,12526
3184,12524
3185,12523
3186,12529
3187,12518
3188,12517
3189,12517
3190,12518
3191,12509
3192,12523
3193,12524
3194,12529
3195,12518
3196,12521
3197,12526
3198,12517
3199,12505
3200,12509
3201,12530
3202,12524
3203,12520
3204,12525
3205,12527
3206,12536
3207,12512
3208,12509
3209,12525
3210,12514
3211,12523
3212,12526
3213,12509
3214,12533
3215,12525
3216,12524
3217,12525
3218,12525
3219,12512
3220,12517
3221,12513
3222,12511
3223,12524
3224,12525
3225,12520
3226,12542
3227,12516
3228,12528
3229,12522
3230,12511
3231,12509
3232,12536
3233,12524
3234,12524
3235,12515
3236,12510
3237,12523
3238,12529
3239,12524
3240,12526
3241,12528
3242,12516
3243,12515
3244,12529
3245,12506
3246,12528
3247,12529
3248,12526
3249,12538
3250,12525
3251,12527
3252,12530
3253,12529
3254,12521
3255,12518
3256,12533
3257,12505
3258,12515
3259,12538
3260,12508
3261,12525
3262,12529
3263,12515
3264,12538
3265,12511
3266,12523
3267,12530
3268,12522
3269,12519
3270,12543
3271,12539
3272,12525
3273,12549
3274,12533
3275,12531
3276,12537
3277,12525
3278,12526
3279,12523
3280,12518
3281,12534
3282,12523
3283,12528
3284,12528
3285,12533
3286,12531
3287,12526
3288,12516
3289,12525
3290,12525
3291,12520
3292,12531
3293,12520
3294,12525
3295,12509
3296,12527
3297,12510
3298,12527
3299,12523
3300,12517
3301,12517
3302,12530
3303,12516
3304,12531
3305,12514
3306,12526
3307,12531
3308,12523
3309,12522
3310,12523
3311,12502
3312,12515
3313,12510
3314,12511
3315,12513
3316,12519
3317,12505
3318,12518
3319,12517
3320,12508
3321,12523
3322,12511
3323,12519
3324,12514
3325,12514
3326,12526
3327,12505
3328,12497
3329,12499
3330,12507
3331,12516
3332,12515
3333,12502
3334,12502
3335,12502
3336,12509
3337,12508
3338,12498
3339,12504
3340,12499
3341,12512
3342,12509
3343,12508
3344,12501
3345,12509
3346,12489
3347,12508
3348,12506
3349,12510
3350,12512
3351,12498
3352,12508
3353,12497
3354,12508
3355,12505
3356,12507
3357,12502
3358,12508
3359,12496
3360,12497
3361,12503
3362,12496
3363,12518
3364,12505
3365,12499
3366,12498
3367,12515
3368,12497
3369,12512
3370,12496
3371,12494
3372,12496
3373,12503
3374,12513
3375,12516
3376,12502
3377,12494
3378,12499
3379,12499
3380,12501
3381,12511
3382,12493
3383,12491
3384,12506
3385,12495
3386,12508
3387,12498
3388,12492
3389,12509
3390,12508
3391,12494
3392,12499
3393,12508
3394,12491
3395,12509
3396,12501
3397,12491
3398,12504
3399,12504
3400,12501
3401,12510
3402,12512
3403,12509
3404,12506
3405,12501
3406,12497
3407,12505
3408,12499
3409,12498
3410,12495
3411,12506
3412,12493
3413,12495
3414,12495
3415,12513
3416,12503
3417,12502
3418,12490
3419,12496
3420,12496
3421,12506
3422,12514
3423,12503
3424,12515
3425,12516
3426,12495
3427,12517
3428,12506
3429,12502
3430,12507
3431,12487
3432,12516
3433,12506
3434,12504
3435,12490
3436,12517
3437,12504
3438,12518
3439,12502
3440,12499
3441,12501
3442,12504
3443,12481
3444,12511
3445,12503
3446,12497
3447,12504
3448,12504
3449,12501
3450,12519
3451,12500
3452,12501
3453,12482
3454,12513
3455,12497
3456,12502
3457,12516
3458,12500
3459,12493
3460,12496
3461,12502
3462,12508
3463,12503
3464,12493
3465,12497
3466,12496
3467,12512
3468,12499
3469,12489
3470,12491
3471,12503
3472,12501
3473,12502
3474,12503
3475,12498
3476,12512
3477,12496
3478,12501
3479,12501
3480,12490
3481,12491
3482,12504
3483,12513
3484,12498
3485,12496
3486,12505
3487,12505
3488,12499
3489,12487
3490,12501
3491,12500
3492,12500
3493,12518
3494,12490
3495,12496
3496,12501
3497,12495
3498,12494
3499,12507
3500,12488
3501,12513
3502,12505
3503,12486
3504,12502
3505,12514
3506,12498
3507,12512
3508,12501
3509,12498
3510,12511
3511,12502
3512,12498
3513,12490
3514,12503
3515,12505
3516,12497
3517,12505
3518,12520
3519,12493
3520,12490
3521,12474
3522,12511
3523,12508
3524,12496
3525,12500
3526,12502
3527,12497
3528,12495
3529,12504
3530,12507
3531,12496
3532,12497
3533,12505
3534,12498
3535,12494
3536,12509
3537,12493
3538,12505
3539,12498
3540,12498
3541,12504
3542,12509
3543,12501
3544,12508
3545,12505
3546,12495
3547,12495
3548,12503
3549,12487
3550,12502
3551,12520
3552,12503
3553,12503
3554,12498
3555,12510
3556,12498
3557,12507
3558,12504
3559,12510
3560,12494
3561,12511
3562,12497
3563,12506
3564,12497
3565,12481
3566,12496
3567,12500
3568,12492
3569,12507
3570,12494
3571,12506
3572,12511
3573,12492
3574,12504
3575,12498
3576,12492
3577,12500
3578,12490
3579,12513
3580,12494
3581,12509
3582,12490
3583,12495
3584,12517
3585,12487
3586,12504
3587,12502
3588,12487
3589,12496
3590,12506
3591,12524
3592,12500
3593,12504
3594,12501
3595,12491
3596,12500
3597,12500
3598,12497
3599,12488
3600,12491
3601,12504
3602,12498
3603,12509
3604,12490
3605,12495
3606,12511
3607,12489
3608,12499
3609,12516
3610,12503
3611,12508
3612,12513
3613,12509
3614,12509
3615,12507
3616,12508
3617,12508
3618,12501
3619,12503
3620,12502
3621,12502
3622,12509
3623,12514
3624,12500
3625,12499
3626,12505
3627,12512
3628,12508
3629,12499
3630,12505
3631,12496
3632,12498
3633,12500
3634,12512
3635,12524
3636,12487
3637,12502
3638,12517
3639,12492
3640,12502
3641,12498
3642,12504
3643,12508
3644,12507
3645,12493
3646,12512
3647,12500
3648,12496
3649,12511
3650,12499
3651,12508
3652,12497
3653,12506
3654,12512
3655,12494
3656,12505
3657,12506
3658,12493
3659,12503
3660,12504
3661,12494
3662,12493
3663,12499
3664,12515
3665,12497
3666,12514
3667,12487
3668,12505
3669,12508
3670,12509
3671,12512
3672,12511
3673,12496
3674,12508
3675,12506
3676,12511
3677,12518
3678,12508
3679,12501
3680,12496
3681,12500
3682,12498
3683,12517
3684,12510
3685,12497
3686,12498
3687,12508
3688,12494
3689,12511
3690,12507
3691,12503
3692,12497
3693,12509
3694,12510
3695,12512
3696,12508
3697,12496
3698,12497
3699,12507
3700,12507
3701,12503
3702,12494
3703,12503
3704,12500
3705,12495
3706,12522
3707,12502
3708,12499
3709,12493
3710,12504
3711,12503
3712,12503
3713,12506
3714,12502
3715,12505
3716,12499
3717,12514
3718,12506
3719,12491
3720,12496
3721,12512
3722,12489
3723,12512
3724,12504
3725,12519
3726,12504
3727,12510
3728,12508
3729,12489
3730,12494
3731,12504
3732,12506
3733,12486
3734,12498
3735,12494
3736,12487
3737,12509
3738,12486
3739,12474
3740,12500
3741,12497
3742,12500
3743,12484
3744,12503
3745,12486
3746,12487
3747,12495
3748,12484
3749,12491
3750,12481
3751,12486
3752,12480
3753,12473
3754,12481
3755,12487
3756,12481
3757,12478
3758,12467
3759,12467
3760,12465
3761,12480
3762,12465
3763,12493
3764,12476
3765,12478
3766,12483
3767,12479
3768,12473
3769,12479
3770,12458
3771,12474
3772,12476
3773,12471
3774,12479
3775,12476
3776,12479
3777,12468
3778,12473
3779,12483
3780,12451
3781,12463
3782,12457
3783,12452
3784,12480
3785,12453
3786,12453
3787,12465
3788,12453
3789,12459
3790,12466
3791,12475
3792,12463
3793,12459
3794,12453
3795,12468
3796,12451
3797,12459
3798,12463
3799,12453
3800,12459
3801,12463
3802,12452
3803,12468
3804,12448
3805,12464
3806,12447
3807,12464
3808,12454
3809,12464
3810,12464
3811,12443
3812,12470
3813,12447
3814,12462
3815,12473
3816,12469
3817,12457
3818,12455
3819,12468
3820,12472
3821,12460
3822,12465
3823,12459
3824,12469
3825,12455
3826,12475
3827,12457
3828,12442
3829,12464
3830,12457
3831,12466
3832,12459
3833,12468
3834,12466
3835,12468
3836,12471
3837,12468
3838,12470
3839,12468
3840,12472
3841,12477
3842,12462
3843,12470
3844,12467
3845,12465
3846,12481
3847,12467
3848,12465
3849,12467
3850,12458
3851,12476
3852,12467
3853,12466
3854,12457
3855,12459
3856,12461
3857,12457
3858,12478
3859,12468
3860,12455
3861,12477
3862,12476
3863,12481
3864,12466
3865,12471
3866,12463
3867,12464
3868,12450
3869,12462
3870,12467
3871,12458
3872,12467
3873,12460
3874,12467
3875,12452
3876,12458
3877,12470
3878,12461
3879,12471
3880,12460
3881,12469
3882,12476
3883,12463
3884,12473
3885,12465
3886,12464
3887,12482
3888,12464
3889,12473
3890,12465
3891,12466
3892,12463
3893,12481
3894,12461
3895,12469
3896,12475
3897,12452
3898,12471
3899,12451
3900,12449
3901,12464
3902,12478
3903,12463
3904,12473
3905,12461
3906,12458
3907,12453
3908,12462
3909,12471
3910,12463
3911,12468
3912,12461
3913,12456
3914,12477
3915,12464
3916,12453
3917,12469
3918,12465
3919,12466
3920,12468
3921,12463
3922,12485
3923,12452
3924,12460
3925,12474
3926,12463
3927,12472
3928,12477
3929,12472
3930,12462
3931,12474
3932,12466
3933,12470
3934,12466
3935,12462
3936,12475
3937,12476
3938,12460
3939,12475
3940,12473
3941,12485
3942,12481
3943,12458
3944,12456
3945,12468
3946,12466
3947,12476
3948,12473
3949,12479
3950,12470
3951,12469
3952,12465
3953,12460
3954,12478
3955,12448
3956,12453
3957,12476
3958,12470
3959,12469
3960,12470
3961,12479
3962,12467
3963,12475
3964,12476
3965,12462
3966,12468
3967,12464
3968,12469
3969,12467
3970,12475
3971,12473
3972,12461
3973,12471
3974,12471
3975,12482
3976,12465
3977,12468
3978,12471
3979,12487
3980,12465
3981,12459
3982,12465
3983,12451
3984,12477
3985,12470
3986,12472
3987,12457
3988,12464
3989,12483
3990,12471
3991,12466
3992,12473
3993,12475
3994,12479
3995,12477
3996,12466
3997,12477
3998,12478
3999,12481
4000,12464
4001,12470
4002,12472
4003,12477
4004,12461
4005,12486
4006,12469
4007,12478
4008,12486
4009,12479
4010,12468
4011,12476
4012,12456
4013,12471
4014,12470
4015,12475
4016,12477
4017,12477
4018,12467
4019,12469
4020,12461
4021,12467
4022,12483
4023,12468
4024,12465
4025,12472
4026,12467
4027,12490
4028,12483
4029,12472
4030,12470
4031,12477
4032,12467
4033,12478
4034,12478
4035,12475
4036,12462
4037,12472
4038,12458
4039,12483
4040,12459
4041,12466
4042,12478
4043,12466
4044,12468
4045,12473
4046,12473
4047,12481
4048,12470
4049,12480
4050,12483
4051,12486
4052,12462
4053,12474
4054,12487
4055,12473
4056,12472
4057,12486
4058,12463
4059,12464
4060,12461
4061,12465
4062,12476
4063,12458
4064,12467
4065,12468
4066,12485
4067,12457
4068,12478
4069,12486
4070,12479
4071,12478
4072,12481
4073,12469
4074,12471
4075,12489
4076,12493
4077,12474
4078,12477
4079,12475
4080,12480
4081,12485
4082,12474
4083,12495
4084,12481
4085,12474
4086,12484
4087,12480
4088,12477
4089,12473
4090,12474
4091,12480
4092,12472
4093,12453
4094,12499
4095,12473
4096,12467
4097,12472
4098,12487
4099,12473
4100,12477
4101,12474
4102,12482
4103,12497
4104,12473
4105,12482
4106,12484
4107,12485
4108,12499
4109,12463
4110,12472
4111,12473
4112,12480
4113,12466
4114,12486
4115,12476
4116,12480
4117,12475
4118,12486
4119,12483
4120,12474
4121,12482
4122,12479
4123,12479
4124,12473
4125,12464
4126,12469
4127,12483
4128,12465
4129,12489
4130,12484
4131,12481
4132,12476
4133,12483
4134,12476
4135,12502
4136,12470
4137,12491
4138,12477
4139,12486
4140,12474
4141,12487
4142,12476
4143,12502
4144,12479
4145,12486
4146,12467
4147,12481
4148,12481
4149,12496
4150,12475
4151,12474
4152,12477
4153,12473
4154,12483
4155,12481
4156,12489
4157,12484
4158,12470
4159,12478
4160,12492
4161,12485
4162,12487
4163,12468
4164,12467
4165,12492
4166,12480
4167,12467
4168,12477
4169,12473
4170,12487
4171,12486
4172,12471
4173,12483
4174,12480
4175,12483
4176,12469
4177,12481
4178,12470
4179,12477
4180,12474
4181,12497
4182,12477
4183,12476
4184,12477
4185,12489
4186,12494
4187,12468
4188,12458
4189,12465
4190,12471
4191,12469
